timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,PRICE_STEP,BREAKWATERD_RTT,BREAKWATER_LOAD_SHEDDING,LOAD_SHEDDING,LAZY_UPDATE,PRICE_STRATEGY,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATERD_B,BREAKWATER_CLIENT_EXPIRATION,LATENCY_THRESHOLD,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATERD_A,TOKEN_UPDATE_RATE,DAGOR_QUEUING_THRESHOLD,BREAKWATERD_INITIAL_CREDIT,BREAKWATER_B,BREAKWATERD_SLO,CHARON_TRACK_PRICE,BREAKWATER_INITIAL_CREDIT,DAGOR_BETA,BREAKWATER_TRACK_CREDIT,INTERCEPT,BREAKWATERD_LOAD_SHEDDING,DAGOR_ALPHA,PRICE_UPDATE_RATE,BREAKWATER_SLO,BREAKWATER_A,RATE_LIMITING,DAGOR_UMAX,BREAKWATER_RTT,interfaces,total_goodput,total_throughput
0620_2046,search-hotel,charon,8000,3841.44275517888,3327.321921806653,257.2916254,207.7917162,44.475392,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-8000-0620_2046.json,185,1000us,True,True,True,linear,10ms,0.02,10ms,466us,10ms,0.001,87966us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,11476us,12500us,0.001,True,20,1000us,"('search-hotel',)",3327.321921806653,3841.44275517888
0620_2047,compose,breakwater,18000,1322.2935460399992,782.9520555227776,143.90626916000002,133.17747379999997,17.424428,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-18000-0620_2047.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,5.0,12500us,False,2000,0.01,False,breakwater,True,0.05,10ms,1000us,0.001,True,20,1000us,"('compose',)",782.9520555227776,1322.2935460399992
0620_2047,compose,charon,5000,1512.2952423491247,0.0,996.28454376,970.4564054,577.73542,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-5000-0620_2047.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,1000us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,10000us,12500us,0.001,True,20,1000us,"('compose',)",0.0,1512.2952423491247
0620_2048,search-hotel,charon,8000,5204.344044658024,4104.262809512549,522.4895062000002,477.6504999,55.041504,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-8000-0620_2048.json,250,1000us,True,True,True,linear,10ms,0.02,10ms,1000us,10ms,0.001,80000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,20000us,12500us,0.001,True,20,1000us,"('search-hotel',)",4104.262809512549,5204.344044658024
0620_2049,compose,breakwater,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-18000-0620_2049.json,0,1000us,True,True,False,step,10ms,0.02,384us,100us,10ms,0.001,10ms,2ms,400,3.812341354196524,12500us,False,1948,0.01,False,breakwater,True,0.05,10ms,1729us,3.598730078233768,True,20,658us,"('compose',)",0.0,0.0
0620_2049,compose,charon,6000,2279.303787390252,0.0,990.83043975,961.2907045,574.934416,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-6000-0620_2049.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,1000us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,10000us,12500us,0.001,True,20,1000us,"('compose',)",0.0,2279.303787390252
0620_2050,search-hotel,charon,8000,3922.93492668666,3800.485533064752,103.19027386000008,76.57169239999942,24.114069,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-8000-0620_2050.json,168,1000us,True,True,True,linear,10ms,0.02,10ms,372us,10ms,0.001,87872us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,11290us,12500us,0.001,True,20,1000us,"('search-hotel',)",3800.485533064752,3922.93492668666
0620_2051,compose,charon,7000,2374.49664238022,0.0,977.58242727,854.8222331,732.5538805000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-7000-0620_2051.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,1000us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,10000us,12500us,0.001,True,20,1000us,"('compose',)",0.0,2374.49664238022
0620_2052,compose,breakwater,18000,4166.48706855808,331.0276717203684,153.39961287999995,129.45593659999997,52.746941,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-18000-0620_2052.json,0,1000us,True,True,False,step,10ms,0.02,479us,100us,10ms,0.001,10ms,2ms,400,4.044714497106135,12500us,False,1964,0.01,False,breakwater,True,0.05,10ms,1005us,1.3016244780803143,True,20,507us,"('compose',)",331.0276717203684,4166.48706855808
0620_2052,search-hotel,charon,8000,4165.919924429514,4042.7654255132234,142.89981377999948,77.1889292,27.939846,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-8000-0620_2052.json,214,1000us,True,True,True,linear,10ms,0.02,10ms,439us,10ms,0.001,107396us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,14091us,12500us,0.001,True,20,1000us,"('search-hotel',)",4042.7654255132234,4165.919924429514
0620_2055,compose,breakwater,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-18000-0620_2055.json,0,1000us,True,True,False,step,10ms,0.02,15us,100us,10ms,0.001,10ms,2ms,400,2.232233593947504,12500us,False,1993,0.01,False,breakwater,True,0.05,10ms,1007us,3.59101519151942,True,20,988us,"('compose',)",0.0,0.0
0620_2055,search-hotel,charon,8000,4046.946347325597,3688.7885603517993,143.08260148000002,110.00743480000004,22.194222,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-8000-0620_2055.json,161,1000us,True,True,True,linear,10ms,0.02,10ms,401us,10ms,0.001,107378us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,14182us,12500us,0.001,True,20,1000us,"('search-hotel',)",3688.7885603517993,4046.946347325597
0620_2056,compose,charon,18000,14713.112364090592,11488.18557581219,47.32001313,35.31481725,18.038179,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-18000-0620_2056.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,1400us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,10000us,12500us,0.001,True,20,1000us,"('compose',)",11488.18557581219,14713.112364090592
0620_2057,compose,breakwater,18000,1379.1459895778223,298.81838847623163,671.8157185,654.467595,165.517059,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-18000-0620_2057.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,5.0,12500us,False,126,0.01,False,breakwater,True,0.05,10ms,1869us,0.001,True,20,908us,"('compose',)",298.81838847623163,1379.1459895778223
0620_2057,search-hotel,charon,8000,2190.642618457861,2179.38312652539,24.17651839999996,15.000525700000004,6.743987,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-8000-0620_2057.json,214,1000us,True,True,True,linear,10ms,0.02,10ms,182us,10ms,0.001,93704us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,11624us,12500us,0.001,True,20,1000us,"('search-hotel',)",2179.38312652539,2190.642618457861
0620_2058,compose,charon,18000,1095.2790113062242,338.9825183667891,989.73075302,930.7954512,116.619972,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-18000-0620_2058.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,895us,10ms,0.001,92758us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8780us,12500us,0.001,True,20,1000us,"('compose',)",338.9825183667891,1095.2790113062242
0620_2059,search-hotel,charon,8000,2378.5614807716656,2352.4950535851267,94.94205386000002,38.97783069999998,14.321343,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-charon-parallel-capacity-8000-0620_2059.json,204,1000us,True,True,True,linear,10ms,0.02,10ms,375us,10ms,0.001,109756us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,15450us,12500us,0.001,True,20,1000us,"('search-hotel',)",2352.4950535851267,2378.5614807716656
0620_2100,compose,breakwater,18000,1610.5982270381962,5.7488368101306,1010.32418664,834.1178019999999,202.848781,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-18000-0620_2100.json,0,1000us,True,True,False,step,10ms,0.02,9us,100us,10ms,0.001,10ms,2ms,400,4.7150343378917015,12500us,False,485,0.01,False,breakwater,True,0.05,10ms,1163us,1.178700901309318,True,20,623us,"('compose',)",5.7488368101306,1610.5982270381962
0620_2100,compose,charon,18000,1528.1443960904617,677.2388630132798,996.28188091,897.2826132999996,30.814647,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-18000-0620_2100.json,133,1000us,True,True,True,linear,10ms,0.02,10ms,1400us,10ms,0.001,90990us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,10000us,12500us,0.001,True,20,1000us,"('compose',)",677.2388630132798,1528.1443960904617
0620_2101,search-hotel,breakwater,8000,2247.607492870397,704.2288657539167,977.70474678,933.0884213999998,421.855365,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_2101.json,0,1000us,True,True,False,step,10ms,0.02,478us,100us,10ms,0.001,10ms,2ms,400,2.106117017400256,12500us,False,1113,0.01,False,breakwater,True,0.05,10ms,1946us,0.4926358223314174,True,20,3490us,"('search-hotel',)",704.2288657539167,2247.607492870397
0620_2102,compose,breakwater,18000,1.23525199192104,0.0,964.5900462,908.6472229999998,575.355211,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-18000-0620_2102.json,0,1000us,True,True,False,step,10ms,0.02,9us,100us,10ms,0.001,10ms,2ms,400,4.173311792458725,12500us,False,1525,0.01,False,breakwater,True,0.05,10ms,1748us,3.432764170573991,True,20,994us,"('compose',)",0.0,1.23525199192104
0620_2102,compose,charon,18000,14736.471061442233,11397.12575299496,46.40126975,35.8884205,17.748462,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-18000-0620_2102.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,1400us,10ms,0.001,91749us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,10000us,12500us,0.001,True,20,1000us,"('compose',)",11397.12575299496,14736.471061442233
0620_2104,search-hotel,breakwater,8000,3466.840359547615,3466.840359547615,33.145397,23.566432,9.210724,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_2104.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,2.254052521128392,12500us,False,412,0.01,False,breakwater,True,0.05,10ms,1051us,3.998724254947259,True,20,673us,"('search-hotel',)",3466.840359547615,3466.840359547615
0620_2105,compose,breakwaterd,18000,5681.432612662383,27.673113382951637,994.5919816,964.2471083,538.372424,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwaterd-parallel-capacity-18000-0620_2105.json,0,2735us,True,True,False,step,10ms,1.1267014453626596,0us,100us,0us,3.608264633395656,10ms,2ms,2000,9.640711626919028,20697us,False,942,0.01,False,breakwaterd,True,0.05,10ms,36586us,0.0100000022749323,True,20,2545us,"('compose',)",27.673113382951637,5681.432612662383
0620_2105,compose,charon,18000,4407.749264883337,1307.1156476910746,948.15926196,852.3497512000002,82.537957,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-18000-0620_2105.json,127,1000us,True,True,True,linear,10ms,0.02,10ms,1037us,10ms,0.001,92422us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,9350us,12500us,0.001,True,20,1000us,"('compose',)",1307.1156476910746,4407.749264883337
0620_2106,search-hotel,breakwater,8000,3620.979006128964,921.4577019477816,989.1558883199998,955.2473598,433.676269,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_2106.json,0,1000us,True,True,False,step,10ms,0.02,75us,100us,10ms,0.001,10ms,2ms,400,1.3114681072452987,12500us,False,157,0.01,False,breakwater,True,0.05,10ms,1333us,0.5962021152925351,True,20,1101us,"('search-hotel',)",921.4577019477816,3620.979006128964
0620_2107,compose,charon,18000,2922.283219425818,89.54496792425901,408.33484765000014,378.895358,198.27419,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-18000-0620_2107.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,105595us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,9582us,12500us,0.001,True,20,1000us,"('compose',)",89.54496792425901,2922.283219425818
0620_2108,compose,breakwaterd,18000,5.06919399105855,0.0,1005.78012504,1004.1550216,999.851765,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwaterd-parallel-capacity-18000-0620_2108.json,0,1000us,True,True,False,step,10ms,1.1291339982807478,0us,100us,0us,0.7736113379308369,10ms,2ms,2000,9.99999997138258,25508us,False,1,0.01,False,breakwaterd,True,0.05,10ms,36914us,9.822080174811834,True,20,5000us,"('compose',)",0.0,5.06919399105855
0620_2109,search-hotel,breakwater,8000,3578.186490845019,3497.926939336222,167.22366486000075,44.40649659999997,10.320439,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_2109.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,4.999999995919411,12500us,False,2000,0.01,False,breakwater,True,0.05,10ms,4000us,4.999999995919411,True,20,100us,"('search-hotel',)",3497.926939336222,3578.186490845019
0620_2109,compose,charon,18000,1042.0397961887095,379.95354572224,984.813995,962.02101,122.565176,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-18000-0620_2109.json,110,1000us,True,True,True,linear,10ms,0.02,10ms,1179us,10ms,0.001,112292us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,10000us,12500us,0.001,True,20,1000us,"('compose',)",379.95354572224,1042.0397961887095
0620_2111,search-hotel,breakwater,8000,3539.432323113605,3539.432323113605,38.35637043999999,27.90026979999998,9.204179,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_2111.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,5.0,12500us,False,2000,0.01,False,breakwater,True,0.05,10ms,4000us,5.0,True,20,5000us,"('search-hotel',)",3539.432323113605,3539.432323113605
0620_2111,compose,breakwaterd,18000,184.7000933642632,0.0,998.67303254,994.9453236,937.869186,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwaterd-parallel-capacity-18000-0620_2111.json,0,1000us,True,True,False,step,10ms,8.60312802753727,0us,100us,999us,0.01,10ms,2ms,2000,9.874281854838973,29999us,False,1,0.01,False,breakwaterd,True,0.05,10ms,50000us,0.01,True,20,1000us,"('compose',)",0.0,184.7000933642632
0620_2112,compose,charon,18000,14259.186464531043,11466.802847628913,44.751570079999965,34.11452739999999,15.998633,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-18000-0620_2112.json,138,1000us,True,True,True,linear,10ms,0.02,10ms,1015us,10ms,0.001,92027us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8004us,12500us,0.001,True,20,1000us,"('compose',)",11466.802847628913,14259.186464531043
0620_2113,search-hotel,breakwater,8000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_2113.json,0,1000us,True,True,False,step,10ms,0.02,164us,100us,10ms,0.001,10ms,2ms,400,2.868481138074227,12500us,False,1448,0.01,False,breakwater,True,0.05,10ms,1091us,3.4702824230205005,True,20,4007us,"('search-hotel',)",0.0,0.0
0620_2114,compose,charon,18000,145.82388705939948,134.5398957988507,997.28347805,988.23783005,8.922322999999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-18000-0620_2114.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,1399us,10ms,0.001,116987us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('compose',)",134.5398957988507,145.82388705939948
0620_2114,compose,dagor,18000,17935.994559214167,4512.3961392994415,279.2316378799999,227.2165052,36.438713,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_2114.json,0,1000us,True,True,False,step,12774us,0.02,10ms,100us,10ms,0.001,10ms,2106us,400,0.02,12500us,False,400,2.0,False,dagor,True,0.0,10ms,12500us,0.001,True,5,1000us,"('compose',)",4512.3961392994415,17935.994559214167
0620_2116,search-hotel,breakwater,8000,5570.233063766464,2483.503008701462,402.722382,340.487053,101.1159885,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_2116.json,0,1000us,True,True,False,step,10ms,0.02,337us,100us,10ms,0.001,10ms,2ms,400,3.474727450547608,12500us,False,706,0.01,False,breakwater,True,0.05,10ms,2676us,0.001,True,20,4098us,"('search-hotel',)",2483.503008701462,5570.233063766464
0620_2116,compose,charon,18000,13722.551876863694,12333.945571216083,40.73871064999994,30.338449,13.3419345,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-18000-0620_2116.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('compose',)",12333.945571216083,13722.551876863694
0620_2116,compose,dagor,18000,17956.94608378465,4194.25935988525,219.97634227999984,189.22116419999995,35.868547,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_2116.json,0,1000us,True,True,False,step,14993us,0.02,10ms,100us,10ms,0.001,10ms,3992us,400,0.02,12500us,False,400,2.859065374858387,False,dagor,True,0.031166944982211,10ms,12500us,0.001,True,17,1000us,"('compose',)",4194.25935988525,17956.94608378465
0620_2118,search-hotel,breakwater,8000,1083.3299925630365,31.39642289406704,989.2884698,912.1833144,465.946232,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_2118.json,0,1000us,True,True,False,step,10ms,0.02,365us,100us,10ms,0.001,10ms,2ms,400,4.938177122497642,12500us,False,1947,0.01,False,breakwater,True,0.05,10ms,3118us,3.502132344393941,True,20,1646us,"('search-hotel',)",31.39642289406704,1083.3299925630365
0620_2118,compose,charon,1000,1105.0069053877544,952.0712179485652,512.7545312799999,461.5344326,7.359037,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-1000-0620_2118.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,1000us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,10000us,12500us,0.001,True,20,1000us,"('compose',)",952.0712179485652,1105.0069053877544
0620_2119,compose,charon,18000,1343.0968839458606,0.0,993.9539172,943.40586075,699.247664,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-18000-0620_2119.json,135,1000us,True,True,True,linear,10ms,0.02,10ms,1391us,10ms,0.001,109844us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,9165us,12500us,0.001,True,20,1000us,"('compose',)",0.0,1343.0968839458606
0620_2121,search-hotel,breakwater,8000,1439.86786092155,40.48677071935859,988.49720901,957.63200405,569.8038200000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_2121.json,0,1000us,True,True,False,step,10ms,0.02,500us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,1999,0.01,False,breakwater,True,0.05,10ms,4000us,5.0,True,20,5000us,"('search-hotel',)",40.48677071935859,1439.86786092155
0620_2121,compose,charon,2000,1918.2783319586104,1645.4103776210068,970.9995273999996,829.7067177999995,7.22923,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-2000-0620_2121.json,150,1000us,True,True,True,linear,10ms,0.02,10ms,1000us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,10000us,12500us,0.001,True,20,1000us,"('compose',)",1645.4103776210068,3272.6943581649857
0620_2121,compose,charon,18000,1354.4160262063754,0.0,966.02413842,875.3620479,534.215324,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-18000-0620_2121.json,138,1000us,True,True,True,linear,10ms,0.02,10ms,931us,10ms,0.001,119912us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8055us,12500us,0.001,True,20,1000us,"('compose',)",1645.4103776210068,3272.6943581649857
0620_2123,search-hotel,breakwater,8000,4929.8775663563765,57.8206313477948,996.4581126,975.3333648,593.406357,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_2123.json,0,1000us,True,True,False,step,10ms,0.02,500us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,472,0.01,False,breakwater,True,0.05,10ms,2289us,0.001,True,20,2838us,"('search-hotel',)",57.8206313477948,4929.8775663563765
0620_2123,compose,charon,1000,959.2848090543964,829.9791781479918,695.84136184,626.6248877999998,7.494811,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-1000-0620_2123.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('compose',)",829.9791781479918,959.2848090543964
0620_2125,user-timeline,charon,1000,990.8139208797252,990.8139208797252,4.061248819999997,3.2540395,2.062123,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-1000-0620_2125.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('home-timeline', 'user-timeline')",1975.6840641156464,1975.6840641156464
0620_2125,home-timeline,charon,1000,984.8701432359212,984.8701432359212,3.4371733499999992,2.8079885000000004,1.657742,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-1000-0620_2125.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('home-timeline', 'user-timeline')",1975.6840641156464,1975.6840641156464
0620_2127,user-timeline,charon,2000,1984.3237711470772,1984.3237711470772,4.998864280000006,2.9817173,1.824938,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-2000-0620_2127.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",5952.298820152271,5952.298820152271
0620_2127,home-timeline,charon,2000,1984.6875790865236,1984.6875790865236,4.92139698,2.951899599999999,1.825659,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-2000-0620_2127.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",5952.298820152271,5952.298820152271
0620_2127,compose,charon,2000,1983.2874699186705,1983.2874699186705,8.375796340000006,5.302143399999998,3.603071,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-2000-0620_2127.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",5952.298820152271,5952.298820152271
0620_2130,search-hotel,breakwater,8000,3666.4945712013887,1984.5655382316431,992.23249629,967.1203328,38.375351,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_2130.json,0,1000us,True,True,False,step,10ms,0.02,232us,100us,10ms,0.001,10ms,2ms,400,1.6571061744080948,12500us,False,645,0.01,False,breakwater,True,0.05,10ms,2192us,0.0880108267630531,True,20,3220us,"('search-hotel',)",1984.5655382316431,3666.4945712013887
0620_2130,compose,charon,3000,2622.0706753544346,0.0,940.05466506,901.7016887,519.50374,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-charon-parallel-capacity-3000-0620_2130.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",5498.217475786643,8120.288151141078
0620_2130,home-timeline,charon,3000,2539.8582186691674,2539.8582186691674,57.05313004,50.08004639999999,30.453407,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-3000-0620_2130.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",5498.217475786643,8120.288151141078
0620_2130,user-timeline,charon,3000,2958.3592571174754,2958.3592571174754,18.566819199999998,5.769630299999999,1.977352,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-3000-0620_2130.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",5498.217475786643,8120.288151141078
0620_2132,user-timeline,charon,4000,3948.3080787872464,3947.1923937053857,18.305604900000112,8.5825557,1.885785,/home/jiali/Sync/Git/protobuf/ghz-results/social-user-timeline-control-charon-parallel-capacity-4000-0620_2132.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",7139.034932439747,7143.588795392503
0620_2132,home-timeline,charon,4000,3195.2807166052567,3191.8425387343605,83.61021474999998,76.03605119999999,61.347586,/home/jiali/Sync/Git/protobuf/ghz-results/social-home-timeline-control-charon-parallel-capacity-4000-0620_2132.json,100,1000us,True,True,True,linear,10ms,0.02,10ms,800us,10ms,0.001,120000us,2ms,400,0.02,12500us,False,400,0.01,False,charon,True,0.05,8000us,12500us,0.001,True,20,1000us,"('compose', 'home-timeline', 'user-timeline')",7139.034932439747,7143.588795392503
