timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,LAZY_UPDATE,RATE_LIMITING,BREAKWATER_TRACK_CREDIT,DAGOR_QUEUING_THRESHOLD,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_LOAD_SHEDDING,BREAKWATER_RTT,PRICE_STRATEGY,PRICE_STEP,BREAKWATER_A,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATERD_RTT,BREAKWATERD_INITIAL_CREDIT,CHARON_TRACK_PRICE,LOAD_SHEDDING,INTERCEPT,PRICE_UPDATE_RATE,TOKEN_UPDATE_RATE,BREAKWATER_INITIAL_CREDIT,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATERD_A,BREAKWATER_SLO,BREAKWATERD_B,LATENCY_THRESHOLD,BREAKWATER_CLIENT_EXPIRATION,BREAKWATERD_SLO,DAGOR_BETA,DAGOR_ALPHA,BREAKWATER_B,DAGOR_UMAX
0608_0258,motivate-get,breakwater,20000,10924.588513125955,10881.574701912245,33.87417915999996,23.821650199999997,7.648387,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-20000-0608_0258.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0607_1607,motivate-set,charon,28000,4868.37411253176,4868.37411253176,48.73324290000001,37.6530185,25.7274765,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-28000-0607_1607.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0608_0036,motivate-set,charon,24000,4925.192486427558,4925.192486427558,41.76803810999999,34.83568849999999,25.083847,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-24000-0608_0036.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0610_0120,S_102000854,breakwaterd,12000,6055.672188072796,2511.577095305692,447.92709741,388.95534925,237.940433,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwaterd-parallel-capacity-12000-0610_0120.json,false,true,false,2ms,true,true,18550us,step,0,4.178290417522756,89497us,15267us,3118,false,true,breakwaterd,10ms,10ms,166,10ms,7.508121031361555,18040us,7.259979853504515,100us,1988us,34422us,0.01,0.05,8.073912887095238,20
0608_0424,motivate-set,breakwater,24000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-24000-0608_0424.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0610_0040,motivate-set,charon,26000,3317.759145940535,3317.759145940535,54.17742442999997,42.18088929999999,26.92968,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-26000-0610_0040.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0607_1441,motivate-set,charon,24000,4956.686379618795,4956.686379618795,40.74062897000001,33.816888600000006,25.105683,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-24000-0607_1441.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0607_2211,motivate-get,dagor,14000,3998.644931053985,3998.542212061716,17.074609740000003,10.813073800000002,5.4894805,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-14000-0607_2211.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0610_0642,S_102000854,charon,1000,958.1184088758969,958.1184088758969,46.02593248,44.119130999999996,41.737122,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-1000-0610_0642.json,true,true,false,2ms,true,true,1000us,linear,148,0.001,10ms,1000us,400,false,true,charon,1391us,28631us,400,10ms,0.001,12500us,0.02,684us,10ms,12500us,0.01,0.05,0.02,20
0610_0419,motivate-set,breakwater,26000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-26000-0610_0419.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0610_0250,motivate-set,breakwater,16000,4477.4848670900565,4477.383751829175,68.3580396,52.297468,29.135996,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-16000-0610_0250.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0810,motivate-set,charon,10000,3759.1560326162066,3759.1560326162066,34.483023900000006,28.829299,24.1642395,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-10000-0608_0810.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0607_2013,motivate-get,dagor,30000,1392.3463505716857,853.3796980171936,1006.1373341500004,781.2918860499999,25.342011999999997,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-30000-0607_2013.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0608_0059,motivate-get,dagor,12000,3260.733187042787,3260.6308477926755,15.949689339999999,9.420492299999996,5.1814705,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-12000-0608_0059.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_2105,motivate-get,breakwaterd,22000,12971.610861201607,6850.027335647083,198.59915139999984,116.311074,37.467735,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-22000-0607_2105.json,false,true,false,2ms,true,true,18100us,step,0,8.52203709658313,45230us,16898us,1415,false,true,breakwaterd,10ms,10ms,270,10ms,9.892631925098605,23536us,7.16324267765976,100us,4947us,11335us,0.01,0.05,9.873027806416664,20
0607_2304,motivate-set,breakwater,30000,6870.954437619911,5885.33785506468,909.7930640399999,458.57910879999974,45.494036,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0607_2304.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0609_2325,S_149998854,breakwater,10000,287.8689162061733,164.43823278680063,997.80794269,983.81910525,451.6321075,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-10000-0609_2325.json,false,true,false,2ms,true,true,1305us,step,0,24.295074196404737,10ms,1000us,400,false,true,breakwater,10ms,10ms,1124,10ms,0.001,19812us,0.02,100us,653us,12500us,0.01,0.05,1.4846824486962955,20
0609_2241,S_149998854,breakwater,10000,2385.075235177526,2204.6809572467632,976.0483362800001,811.6717535999996,139.651607,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-10000-0609_2241.json,false,true,false,2ms,true,true,22413us,step,0,0.13851582061902956,10ms,1000us,400,false,true,breakwater,10ms,10ms,805,10ms,0.001,18910us,0.02,100us,512us,12500us,0.01,0.05,2.4630396018098226,20
0607_1452,motivate-get,breakwater,16000,9269.64690358762,9246.755858625724,28.050847909999955,17.745612349999984,6.3964535,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-16000-0607_1452.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0058,motivate-set,charon,16000,4589.809261382437,4589.809261382437,38.31314572,32.1102242,24.605487,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-16000-0608_0058.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0610_0059,motivate-set,dagor,12000,56.610161188541,56.610161188541,52.043096559999995,45.14163859999999,28.093243,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-12000-0610_0059.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0610_1148,motivate-get,breakwaterd,12000,9809.405078787471,9725.06833216426,38.710616000000044,25.1789559,9.260683,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-12000-0610_1148.json,false,true,false,2ms,true,true,18100us,step,0,8.52203709658313,45230us,16898us,1415,false,true,breakwaterd,10ms,10ms,270,10ms,9.892631925098605,23536us,7.16324267765976,100us,4947us,11335us,0.01,0.05,9.873027806416664,20
0610_0555,motivate-set,dagor,22000,4707.471670913726,4691.96006022131,105.17008230000012,74.75073125,32.669634,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-22000-0610_0555.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_1805,motivate-set,breakwaterd,30000,10992.048170910526,9471.888396904062,199.08550403000015,157.24715254999995,76.3880485,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-30000-0607_1805.json,false,true,false,2ms,true,true,1568us,step,0,16.38494115690928,87137us,7838us,3228,false,true,breakwaterd,10ms,10ms,817,10ms,4.253680840602534,43815us,5.283617538143099,100us,2872us,74543us,0.01,0.05,0.0987764974232419,20
0607_2328,motivate-get,breakwaterd,24000,12119.952647253569,3146.4352153088107,1499.1428113200013,784.3592847999997,84.593959,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-24000-0607_2328.json,false,true,false,2ms,true,true,18100us,step,0,8.52203709658313,45230us,16898us,1415,false,true,breakwaterd,10ms,10ms,270,10ms,9.892631925098605,23536us,7.16324267765976,100us,4947us,11335us,0.01,0.05,9.873027806416664,20
0607_1203,motivate-get,charon,12000,5960.628581686564,5960.628581686564,14.494612249999992,8.931582500000001,5.238277500000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-12000-0607_1203.json,true,true,false,2ms,true,true,1000us,linear,150,0.001,10ms,1000us,400,false,true,charon,21392us,23465us,400,10ms,0.001,12500us,0.02,367us,10ms,12500us,0.01,0.05,0.02,20
0607_2355,motivate-get,breakwater,26000,9638.981862013536,3195.581289481227,851.3137747399982,384.9269498999999,65.57945,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-26000-0607_2355.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0609_1930,S_161142529,charon,12000,6003.787586606019,4983.8202005452895,959.74107092,890.0266266,82.483288,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-12000-0609_1930.json,true,true,false,2ms,true,true,1000us,linear,150,0.001,10ms,1000us,400,false,true,charon,18470us,13087us,400,10ms,0.001,12500us,0.02,26274us,10ms,12500us,0.01,0.05,0.02,20
0607_0001,motivate-set,breakwater,10000,2879.4205807656567,2879.4205807656567,41.86230223999997,30.21979219999999,24.239989,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-10000-0607_0001.json,false,true,false,2ms,true,true,3605us,step,0,0.2365020522901441,10ms,1000us,400,false,true,breakwater,10ms,10ms,1425,10ms,0.001,1626us,0.02,100us,789us,12500us,0.01,0.05,2.4855710231244577,20
0609_1854,S_161142529,charon,12000,1013.4377864188298,171.5127186697727,1007.53212432,971.4404787,681.261998,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-12000-0609_1854.json,true,true,false,2ms,true,true,1000us,linear,55,0.001,10ms,1000us,400,false,true,charon,24689us,2294us,400,10ms,0.001,12500us,0.02,29859us,10ms,12500us,0.01,0.05,0.02,20
0607_1645,motivate-set,charon,16000,4741.4993410592915,4741.4993410592915,36.22367377,31.06725565,24.560997,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-16000-0607_1645.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0610_0618,S_149998854,dagor,1000,381.67083851681747,381.67083851681747,119.51073569999998,117.74744749999999,115.245167,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-1000-0610_0618.json,false,true,false,14230us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,8307us,0.001,12500us,0.02,100us,10ms,12500us,0.09209173574593377,1.0645982191586254,0.02,5
0607_1504,motivate-get,breakwater,12000,7085.448327700503,7085.039485005388,18.396211919999967,11.896329750000001,5.286652500000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-12000-0607_1504.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0610_0613,motivate-get,charon,30000,4651.926480716366,2947.2379221644824,997.5030784999999,698.1566465000001,27.509061,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-30000-0610_0613.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0608_0009,motivate-get,dagor,22000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-22000-0608_0009.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_1628,motivate-set,breakwater,10000,2921.4428355290056,2921.4428355290056,36.68357933,29.79193295,24.337356999999997,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-10000-0607_1628.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0337,motivate-set,breakwater,16000,6173.037123728606,6173.037123728606,43.94781010000004,36.28386415,25.070144499999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-16000-0608_0337.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0607_2154,motivate-get,dagor,14000,1272.3639205969732,1272.3639205969732,12.700512800000004,8.2296365,5.363605,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-14000-0607_2154.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_2046,motivate-set,dagor,16000,6390.673276841422,6390.673276841422,38.93576640000002,32.464020999999995,24.537344,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-16000-0607_2046.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0610_0257,motivate-get,breakwater,26000,7829.357862908969,2997.0589179020967,766.06705225,386.687439,54.773258999999996,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-26000-0610_0257.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0607_2001,motivate-set,dagor,10000,1916.1530134244513,1916.1530134244513,34.10377386,28.548568699999997,24.427826500000002,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-10000-0607_2001.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0610_0543,motivate-set,breakwater,24000,8648.335334082227,8603.709340888248,118.24781495999984,81.47762109999996,36.1455285,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-24000-0610_0543.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0610_0425,motivate-get,dagor,14000,12461.556593672194,12410.549155888235,33.452654760000044,23.573957299999954,8.425162499999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-14000-0610_0425.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_0047,motivate-get,breakwater,30000,15623.270554204744,8451.180157110372,185.04950654999993,104.86254009999999,37.738736,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-30000-0607_0047.json,false,true,false,2ms,true,true,30000us,step,0,7.241587146890352e-08,10ms,1000us,400,false,true,breakwater,10ms,10ms,1,10ms,0.001,20000us,0.02,100us,1000us,12500us,0.01,0.05,0.0,20
0610_0715,motivate-get,dagor,16000,9616.74591453213,9456.088940357482,43.55592172,30.981653199999965,10.666678,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-16000-0610_0715.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0608_0240,motivate-get,charon,14000,6721.03012198005,6720.006713559241,18.068352079999997,11.676115999999999,5.469497,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-14000-0608_0240.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0607_1957,motivate-set,dagor,26000,8685.89208905962,8685.89208905962,77.23180746,56.03360059999999,30.1129085,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-26000-0607_1957.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0608_0606,motivate-set,charon,10000,3761.4907048380674,3761.4907048380674,33.061721330000005,28.188576199999996,24.117753999999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-10000-0608_0606.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0607_2302,motivate-set,breakwater,26000,7555.713047426956,7149.768692155611,348.87914780000096,134.15494219999962,42.42301,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-26000-0607_2302.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0610_0222,S_149998854,breakwaterd,10000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-10000-0610_0222.json,false,true,false,2ms,true,true,20000us,step,0,2.362499337423096e-07,10000us,20000us,1,false,true,breakwaterd,10ms,10ms,1,10ms,10.0,1000us,1.0854088668000172e-07,100us,5000us,10000us,0.01,0.05,10.0,20
0607_1304,motivate-set,charon,30000,8707.391728111854,8694.095325108392,101.75189116999994,74.71210489999997,30.3740135,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0607_1304.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0609_2114,S_102000854,breakwater,12000,6452.007301400254,5663.95086197769,591.6915259199995,439.613903,83.470746,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-12000-0609_2114.json,false,true,false,2ms,true,true,1000us,step,0,0.0,10ms,1000us,400,false,true,breakwater,10ms,10ms,1,10ms,0.001,10391us,0.02,100us,1000us,12500us,0.01,0.05,3.0,20
0607_1518,motivate-set,breakwater,12000,3948.9155692161426,3948.9155692161426,46.94238702999997,34.748326899999995,24.555322500000003,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-12000-0607_1518.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0643,motivate-set,dagor,26000,2090.3830034271596,2048.785859319066,151.45064857000006,85.68551544999998,32.5202755,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-26000-0608_0643.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_1605,motivate-get,charon,24000,7476.606760903839,7467.54000882633,26.299804300000126,16.978284,6.28779,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-24000-0607_1605.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0608_0047,motivate-get,breakwater,16000,9370.98384944705,9362.695742573447,24.066899239999984,16.97895669999999,6.197224,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-16000-0608_0047.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0224,motivate-get,dagor,10000,2875.2462377667484,2875.2462377667484,11.93156837,7.4032689,5.1435745,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-10000-0608_0224.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_1526,motivate-set,breakwater,24000,6351.611482959826,6226.334171017508,177.67899867999972,90.10928109999995,39.173597,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-24000-0607_1526.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0610_0542,S_149998854,breakwaterd,1000,345.5187091867656,345.5187091867656,120.02409834,118.27123395,115.530766,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-1000-0610_0542.json,false,true,false,2ms,true,true,17211us,step,0,8.404402694420323,86590us,18707us,800,false,true,breakwaterd,10ms,10ms,377,10ms,4.135466728804742,9620us,5.294691277091533,100us,4939us,71813us,0.01,0.05,0.9616420856704411,20
0607_2039,motivate-get,breakwater,26000,9000.253874585955,2837.8980783492957,823.3772682399979,383.83482889999993,59.298106,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-26000-0607_2039.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0609_1744,S_161142529,charon,12000,7480.339862115495,6606.773073697299,603.77674825,450.67962664999953,163.7409995,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-12000-0609_1744.json,true,true,false,2ms,true,true,1000us,linear,110,0.001,10ms,1000us,400,false,true,charon,1003us,9767us,400,10ms,0.001,12500us,0.02,12568us,10ms,12500us,0.01,0.05,0.02,20
0610_0609,motivate-set,charon,22000,3575.138226643659,3575.138226643659,53.98670566999992,39.9600588,25.768785,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-22000-0610_0609.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
